"meanBitLifeTimePerPacket:vector MainTest.ue[0].app[0].sink ($numUEs=3, #0 - UDPDownlink-0-20240718-14:54:14-12568)",
890.60075,0.00075
890.650375,0.000375
890.70075,0.00075
890.750375,0.000375
890.801,0.001
890.850375,0.000375
890.900375,0.000375
890.95075,0.00075
891.00075,0.00075
891.050375,0.000375
891.10075,0.00075
891.15075,0.00075
891.201,0.001
891.250375,0.000375
891.30075,0.00075
891.350375,0.000375
891.40075,0.00075
891.450375,0.000375
891.50075,0.00075
891.550375,0.000375
891.601,0.001
891.650375,0.000375
891.70075,0.00075
891.750375,0.000375
891.80075,0.00075
891.850375,0.000375
891.900375,0.000375
891.950375,0.000375
892.000625,0.000624999999999999
892.05075,0.00075
892.100375,0.000375
892.150375,0.000375
892.200375,0.000375
892.25075,0.00075
892.300375,0.000375
892.350375,0.000375
892.400625,0.000624999999999999
892.450375,0.000375
892.50075,0.00075
892.550375,0.000375
892.60075,0.00075
892.650375,0.000375
892.70075,0.00075
892.750375,0.000375
892.800625,0.000624999999999999
892.85075,0.00075
892.900375,0.000375
892.95075,0.00075
893.00075,0.00075
893.050375,0.000375
893.10075,0.00075
893.150375,0.000375
893.200625,0.000624999999999999
893.25075,0.00075
893.30075,0.00075
893.350375,0.000375
893.400375,0.000375
893.45075,0.00075
893.50075,0.00075
893.550375,0.000375
893.600625,0.000624999999999999
893.650375,0.000375
893.70075,0.00075
893.750375,0.000375
893.800375,0.000375
893.850375,0.000375
893.90075,0.00075
893.950375,0.000375
894.000625,0.000624999999999999
894.051125,0.001124999999999999
894.100375,0.000375
894.150375,0.000375
894.20075,0.00075
894.250375,0.000375
894.30075,0.00075
894.350375,0.000375
894.401,0.001
894.45075,0.00075
894.500375,0.000375
894.55075,0.00075
894.600375,0.000375
894.65075,0.00075
894.700375,0.000375
894.750375,0.000375
894.800625,0.000624999999999999
894.85075,0.00075
894.900375,0.000375
894.950375,0.000375
895.000375,0.000375
895.05075,0.00075
895.100375,0.000375
895.15075,0.00075
895.200625,0.000624999999999999
895.250375,0.000375
895.30075,0.00075
895.350375,0.000375
895.400375,0.000375
895.450375,0.000375
895.500375,0.000375
895.550375,0.000375
895.600625,0.000624999999999999
895.650375,0.000375
895.70075,0.00075
895.750375,0.000375
895.800375,0.000375
895.850375,0.000375
895.90075,0.00075
895.950375,0.000375
896.001,0.001
896.050375,0.000375
896.10075,0.00075
896.150375,0.000375
896.200375,0.000375
896.25075,0.00075
896.301125,0.001124999999999999
896.350375,0.000375
896.401,0.001
896.450375,0.000375
896.500375,0.000375
896.55075,0.00075
896.600375,0.000375
896.650375,0.000375
896.700375,0.000375
896.75075,0.00075
896.800625,0.000624999999999999
896.850375,0.000375
896.900375,0.000375
896.950375,0.000375
897.000375,0.000375
897.05075,0.00075
897.100375,0.000375
897.151125,0.001124999999999999
897.201,0.001
897.250375,0.000375
897.300375,0.000375
897.35075,0.00075
897.401125,0.001124999999999999
897.450375,0.000375
897.500375,0.000375
897.55075,0.00075
897.601,0.001
897.650375,0.000375
897.700375,0.000375
897.75075,0.00075
897.80075,0.00075
897.850375,0.000375
897.90075,0.00075
897.950375,0.000375
898.001,0.001
898.050375,0.000375
898.10075,0.00075
898.150375,0.000375
898.200375,0.000375
898.250375,0.000375
898.300375,0.000375
898.351125,0.001124999999999999
898.400625,0.000624999999999999
898.450375,0.000375
898.50075,0.00075
898.550375,0.000375
898.600375,0.000375
898.650375,0.000375
898.701125,0.001124999999999999
898.750375,0.000375
898.800625,0.000624999999999999
898.850375,0.000375
898.90075,0.00075
898.950375,0.000375
899.00075,0.00075
899.050375,0.000375
899.10075,0.00075
899.150375,0.000375
899.200625,0.000624999999999999
899.250375,0.000375
899.300375,0.000375
899.35075,0.00075
899.400375,0.000375
899.45075,0.00075
899.500375,0.000375
899.55075,0.00075
899.600625,0.000624999999999999
899.650375,0.000375
899.70075,0.00075
899.750375,0.000375
899.800375,0.000375
899.850375,0.000375
899.900375,0.000375
899.951125,0.001124999999999999
900.001,0.001
900.050375,0.000375
900.100375,0.000375
900.150375,0.000375
900.200375,0.000375
900.250375,0.000375
900.300375,0.000375
900.350375,0.000375
900.400625,0.000624999999999999
900.451125,0.001124999999999999
900.500375,0.000375
900.550375,0.000375
900.600375,0.000375
900.650375,0.000375
900.700375,0.000375
900.750375,0.000375
900.800625,0.000624999999999999
900.850375,0.000375
900.900375,0.000375
900.950375,0.000375
901.000375,0.000375
901.050375,0.000375
901.100375,0.000375
901.150375,0.000375
901.200625,0.000624999999999999
901.250375,0.000375
901.300375,0.000375
901.350375,0.000375
901.400375,0.000375
901.450375,0.000375
901.500375,0.000375
901.550375,0.000375
901.600625,0.000624999999999999
901.65075,0.00075
901.700375,0.000375
901.750375,0.000375
901.800375,0.000375
901.850375,0.000375
901.900375,0.000375
901.950375,0.000375
902.000625,0.000624999999999999
902.050375,0.000375
902.100375,0.000375
902.150375,0.000375
902.200375,0.000375
902.250375,0.000375
902.300375,0.000375
902.350375,0.000375
902.400625,0.000624999999999999
902.450375,0.000375
902.500375,0.000375
902.550375,0.000375
902.600375,0.000375
902.65075,0.00075
902.700375,0.000375
902.750375,0.000375
902.800625,0.000624999999999999
902.85075,0.00075
902.900375,0.000375
902.950375,0.000375
903.000375,0.000375
903.051125,0.001124999999999999
903.10075,0.00075
903.150375,0.000375
903.201,0.001
903.250375,0.000375
903.300375,0.000375
903.350375,0.000375
903.400375,0.000375
903.450375,0.000375
903.500375,0.000375
903.550375,0.000375
903.600625,0.000624999999999999
903.65075,0.00075
903.700375,0.000375
903.750375,0.000375
903.800375,0.000375
903.850375,0.000375
903.900375,0.000375
903.950375,0.000375
904.000625,0.000624999999999999
904.050375,0.000375
904.10075,0.00075
904.150375,0.000375
904.200375,0.000375
904.25075,0.00075
904.300375,0.000375
904.35075,0.00075
904.401375,0.001374999999999999
904.450375,0.000375
904.50075,0.00075
904.550375,0.000375
904.600375,0.000375
904.65075,0.00075
904.700375,0.000375
904.75075,0.00075
904.800625,0.000624999999999999
904.85075,0.00075
904.90075,0.00075
904.950375,0.000375
905.000375,0.000375
905.05075,0.00075
905.100375,0.000375
905.15075,0.00075
905.201375,0.001374999999999999
905.250375,0.000375
905.300375,0.000375
905.35075,0.00075
905.40075,0.00075
905.450375,0.000375
905.500375,0.000375
905.550375,0.000375
905.601,0.001
905.650375,0.000375
905.700375,0.000375
905.750375,0.000375
905.80075,0.00075
905.850375,0.000375
905.901125,0.001124999999999999
905.950375,0.000375
906.001,0.001
906.050375,0.000375
906.100375,0.000375
906.150375,0.000375
906.200375,0.000375
906.25075,0.00075
906.300375,0.000375
906.350375,0.000375
906.401,0.001
906.450375,0.000375
906.500375,0.000375
906.55075,0.00075
906.600375,0.000375
906.650375,0.000375
906.70075,0.00075
906.750375,0.000375
906.801,0.001
906.850375,0.000375
906.901125,0.001124999999999999
906.950375,0.000375
907.000375,0.000375
907.051125,0.001124999999999999
907.100375,0.000375
907.150375,0.000375
907.200625,0.000624999999999999
907.25075,0.00075
907.300375,0.000375
907.350375,0.000375
907.400375,0.000375
907.450375,0.000375
907.500375,0.000375
907.55075,0.00075
907.600625,0.000624999999999999
907.650375,0.000375
907.701125,0.001124999999999999
907.750375,0.000375
907.800375,0.000375
907.85075,0.00075
907.900375,0.000375
907.95075,0.00075
908.001375,0.001374999999999999
908.050375,0.000375
908.10075,0.00075
908.150375,0.000375
908.2015,0.0015
908.250375,0.000375
908.30075,0.00075
908.350375,0.000375
908.400625,0.000624999999999999
908.450375,0.000375
908.50075,0.00075
908.550375,0.000375
908.600375,0.000375
908.650375,0.000375
908.70075,0.00075
908.750375,0.000375
908.801,0.001
908.850375,0.000375
908.900375,0.000375
908.950375,0.000375
909.00075,0.00075
909.050375,0.000375
909.100375,0.000375
909.15075,0.00075
909.201,0.001
909.250375,0.000375
909.30075,0.00075
909.350375,0.000375
909.40075,0.00075
909.450375,0.000375
909.500375,0.000375
909.550375,0.000375
909.601,0.001
909.650375,0.000375
909.700375,0.000375
909.750375,0.000375
909.800375,0.000375
909.85075,0.00075
909.900375,0.000375
909.950375,0.000375
910.001,0.001
910.050375,0.000375
910.10075,0.00075
910.150375,0.000375
910.200375,0.000375
910.251125,0.001124999999999999
910.300375,0.000375
910.350375,0.000375
910.400625,0.000624999999999999
910.450375,0.000375
910.500375,0.000375
910.550375,0.000375
910.600375,0.000375
910.65075,0.00075
910.700375,0.000375
910.750375,0.000375
910.800625,0.000624999999999999
910.850375,0.000375
910.900375,0.000375
910.950375,0.000375
911.00075,0.00075
911.050375,0.000375
911.100375,0.000375
911.150375,0.000375
911.200625,0.000624999999999999
911.25075,0.00075
911.30075,0.00075
911.350375,0.000375
911.400375,0.000375
911.450375,0.000375
911.500375,0.000375
911.55075,0.00075
911.600625,0.000624999999999999
911.650375,0.000375
911.700375,0.000375
911.750375,0.000375
911.800375,0.000375
911.850375,0.000375
911.900375,0.000375
911.950375,0.000375
912.000625,0.000624999999999999
912.050375,0.000375
912.100375,0.000375
912.150375,0.000375
912.200375,0.000375
912.250375,0.000375
912.300375,0.000375
912.350375,0.000375
912.400625,0.000624999999999999
912.450375,0.000375
912.500375,0.000375
912.550375,0.000375
912.600375,0.000375
912.65075,0.00075
912.700375,0.000375
912.750375,0.000375
912.800625,0.000624999999999999
912.85075,0.00075
912.900375,0.000375
912.950375,0.000375
913.00075,0.00075
913.050375,0.000375
913.10075,0.00075
913.150375,0.000375
913.201,0.001
913.250375,0.000375
913.300375,0.000375
913.350375,0.000375
913.400375,0.000375
913.450375,0.000375
913.50075,0.00075
913.550375,0.000375
913.600625,0.000624999999999999
913.650375,0.000375
913.700375,0.000375
913.750375,0.000375
913.800375,0.000375
913.850375,0.000375
913.900375,0.000375
913.950375,0.000375
914.000625,0.000624999999999999
914.05075,0.00075
914.100375,0.000375
914.15075,0.00075
914.200375,0.000375
914.250375,0.000375
914.300375,0.000375
914.350375,0.000375
914.400625,0.000624999999999999
914.450375,0.000375
914.500375,0.000375
914.550375,0.000375
914.600375,0.000375
914.650375,0.000375
914.700375,0.000375
914.750375,0.000375
914.800625,0.000624999999999999
914.850375,0.000375
914.900375,0.000375
914.950375,0.000375
915.000375,0.000375
915.050375,0.000375
915.100375,0.000375
915.150375,0.000375
915.200625,0.000624999999999999
915.250375,0.000375
915.300375,0.000375
915.350375,0.000375
915.400375,0.000375
915.450375,0.000375
915.500375,0.000375
915.550375,0.000375
915.600625,0.000624999999999999
915.650375,0.000375
915.700375,0.000375
915.750375,0.000375
915.800375,0.000375
915.850375,0.000375
915.900375,0.000375
915.950375,0.000375
916.000625,0.000624999999999999
916.050375,0.000375
916.100375,0.000375
916.151125,0.001124999999999999
916.20075,0.00075
916.250375,0.000375
916.300375,0.000375
916.350375,0.000375
916.400625,0.000624999999999999
916.450375,0.000375
916.500375,0.000375
916.550375,0.000375
916.60075,0.00075
916.650375,0.000375
916.70075,0.00075
916.750375,0.000375
916.800625,0.000624999999999999
916.850375,0.000375
916.900375,0.000375
916.950375,0.000375
917.000375,0.000375
917.050375,0.000375
917.100375,0.000375
917.15075,0.00075
917.200625,0.000624999999999999
917.250375,0.000375
917.300375,0.000375
917.35075,0.00075
917.40075,0.00075
917.450375,0.000375
917.500375,0.000375
917.550375,0.000375
917.600625,0.000624999999999999
917.650375,0.000375
917.700375,0.000375
917.75075,0.00075
917.80075,0.00075
917.850375,0.000375
917.900375,0.000375
917.951125,0.001124999999999999
918.001,0.001
918.050375,0.000375
918.100375,0.000375
918.150375,0.000375
918.200375,0.000375
918.25075,0.00075
918.300375,0.000375
918.35075,0.00075
918.400625,0.000624999999999999
918.45075,0.00075
918.500375,0.000375
918.550375,0.000375
918.60075,0.00075
918.650375,0.000375
918.700375,0.000375
918.750375,0.000375
918.800625,0.000624999999999999
918.850375,0.000375
918.90075,0.00075
918.950375,0.000375
919.000375,0.000375
919.05075,0.00075
919.100375,0.000375
919.15075,0.00075
919.201,0.001
919.250375,0.000375
919.300375,0.000375
919.35075,0.00075
919.40075,0.00075
919.450375,0.000375
919.50075,0.00075
919.550375,0.000375
919.601,0.001
919.650375,0.000375
919.701125,0.001124999999999999
919.750375,0.000375
919.80075,0.00075
919.850375,0.000375
919.90075,0.00075
919.950375,0.000375
920.000625,0.000624999999999999
920.050375,0.000375
920.100375,0.000375
920.15075,0.00075
920.200375,0.000375
920.25075,0.00075
920.30075,0.00075
920.350375,0.000375
920.401,0.001
920.450375,0.000375
920.50075,0.00075
920.550375,0.000375
920.60075,0.00075
920.650375,0.000375
920.700375,0.000375
920.75075,0.00075
920.801,0.001
920.850375,0.000375
920.900375,0.000375
920.95075,0.00075
921.00075,0.00075
921.050375,0.000375
921.100375,0.000375
921.15075,0.00075
921.201,0.001
921.250375,0.000375
921.300375,0.000375
921.350375,0.000375
921.400375,0.000375
921.450375,0.000375
921.50075,0.00075
921.550375,0.000375
921.600625,0.000624999999999999
921.651125,0.001124999999999999
921.700375,0.000375
921.750375,0.000375
921.80075,0.00075
921.850375,0.000375
921.900375,0.000375
921.950375,0.000375
922.001,0.001
922.050375,0.000375
922.100375,0.000375
922.150375,0.000375
922.20075,0.00075
922.250375,0.000375
922.300375,0.000375
922.350375,0.000375
922.400625,0.000624999999999999
922.450375,0.000375
922.500375,0.000375
922.551125,0.001124999999999999
922.60075,0.00075
922.650375,0.000375
922.700375,0.000375
922.750375,0.000375
922.801,0.001
922.850375,0.000375
922.900375,0.000375
922.950375,0.000375
923.000375,0.000375
923.050375,0.000375
923.10075,0.00075
923.150375,0.000375
923.200625,0.000624999999999999
923.250375,0.000375
923.300375,0.000375
923.351125,0.001124999999999999
923.400375,0.000375
923.450375,0.000375
923.50075,0.00075
923.550375,0.000375
923.601,0.001
923.650375,0.000375
923.701125,0.001124999999999999
923.750375,0.000375
923.800375,0.000375
923.85075,0.00075
923.900375,0.000375
923.95075,0.00075
924.000625,0.000624999999999999
924.05075,0.00075
924.100375,0.000375
924.15075,0.00075
924.200375,0.000375
924.250375,0.000375
924.300375,0.000375
924.35075,0.00075
924.400625,0.000624999999999999
924.451125,0.001124999999999999
924.50075,0.00075
924.550375,0.000375
924.60075,0.00075
924.650375,0.000375
924.70075,0.00075
924.750375,0.000375
924.800625,0.000624999999999999
924.85075,0.00075
924.90075,0.00075
924.950375,0.000375
925.00075,0.00075
925.050375,0.000375
925.10075,0.00075
925.150375,0.000375
925.200625,0.000624999999999999
925.25075,0.00075
925.300375,0.000375
925.350375,0.000375
925.400375,0.000375
925.45075,0.00075
925.50075,0.00075
925.550375,0.000375
925.601,0.001
925.650375,0.000375
925.700375,0.000375
925.750375,0.000375
925.800375,0.000375
925.850375,0.000375
925.900375,0.000375
925.950375,0.000375
926.001,0.001
926.050375,0.000375
926.100375,0.000375
926.150375,0.000375
926.200375,0.000375
926.25075,0.00075
926.300375,0.000375
926.350375,0.000375
926.401,0.001
926.450375,0.000375
926.50075,0.00075
926.550375,0.000375
926.60075,0.00075
926.650375,0.000375
926.700375,0.000375
926.75075,0.00075
926.800625,0.000624999999999999
926.851125,0.001124999999999999
926.90075,0.00075
926.950375,0.000375
927.000375,0.000375
927.050375,0.000375
927.100375,0.000375
927.15075,0.00075
927.200625,0.000624999999999999
927.250375,0.000375
927.300375,0.000375
927.350375,0.000375
927.400375,0.000375
927.450375,0.000375
927.50075,0.00075
927.550375,0.000375
927.600625,0.000624999999999999
927.650375,0.000375
927.700375,0.000375
927.75075,0.00075
927.80075,0.00075
927.850375,0.000375
927.900375,0.000375
927.950375,0.000375
928.000625,0.000624999999999999
928.050375,0.000375
928.10075,0.00075
928.150375,0.000375
928.20075,0.00075
928.250375,0.000375
928.300375,0.000375
928.350375,0.000375
928.401,0.001
928.450375,0.000375
928.50075,0.00075
928.550375,0.000375
928.600375,0.000375
928.650375,0.000375
928.700375,0.000375
928.750375,0.000375
928.800625,0.000624999999999999
928.850375,0.000375
928.900375,0.000375
928.950375,0.000375
929.00075,0.00075
929.050375,0.000375
929.100375,0.000375
929.15075,0.00075
929.201,0.001
929.250375,0.000375
929.30075,0.00075
929.350375,0.000375
929.400375,0.000375
929.45075,0.00075
929.500375,0.000375
929.550375,0.000375
929.600625,0.000624999999999999
929.650375,0.000375
929.700375,0.000375
929.750375,0.000375
929.800375,0.000375
929.850375,0.000375
929.90075,0.00075
929.950375,0.000375
930.000625,0.000624999999999999
930.051125,0.001124999999999999
930.10075,0.00075
930.150375,0.000375
930.20075,0.00075
930.250375,0.000375
930.30075,0.00075
930.350375,0.000375
930.400625,0.000624999999999999
930.45075,0.00075
930.500375,0.000375
930.550375,0.000375
930.600375,0.000375
930.650375,0.000375
930.700375,0.000375
930.750375,0.000375
930.801,0.001
930.850375,0.000375
930.900375,0.000375
930.950375,0.000375
931.000375,0.000375
931.050375,0.000375
931.100375,0.000375
931.150375,0.000375
931.200625,0.000624999999999999
931.250375,0.000375
931.30075,0.00075
931.350375,0.000375
931.400375,0.000375
931.45075,0.00075
931.5015,0.0015
931.550375,0.000375
931.600625,0.000624999999999999
931.650375,0.000375
931.700375,0.000375
931.75075,0.00075
931.800375,0.000375
931.85075,0.00075
931.90075,0.00075
931.950375,0.000375
932.000625,0.000624999999999999
932.050375,0.000375
932.101125,0.001124999999999999
932.150375,0.000375
932.20075,0.00075
932.250375,0.000375
932.30075,0.00075
932.350375,0.000375
932.400625,0.000624999999999999
932.450375,0.000375
932.50075,0.00075
932.550375,0.000375
932.600375,0.000375
932.65075,0.00075
932.700375,0.000375
932.750375,0.000375
932.801,0.001
932.850375,0.000375
932.90075,0.00075
932.950375,0.000375
933.000375,0.000375
933.050375,0.000375
933.10075,0.00075
933.150375,0.000375
933.201,0.001
933.250375,0.000375
933.300375,0.000375
933.350375,0.000375
933.400375,0.000375
933.45075,0.00075
933.500375,0.000375
933.550375,0.000375
933.600625,0.000624999999999999
933.651125,0.001124999999999999
933.700375,0.000375
933.750375,0.000375
933.800375,0.000375
933.85075,0.00075
933.90075,0.00075
933.950375,0.000375
934.000625,0.000624999999999999
934.05075,0.00075
934.100375,0.000375
934.150375,0.000375
934.200375,0.000375
934.25075,0.00075
934.300375,0.000375
934.35075,0.00075
934.401,0.001
934.450375,0.000375
934.500375,0.000375
934.550375,0.000375
934.60075,0.00075
934.651125,0.001124999999999999
934.70075,0.00075
934.750375,0.000375
934.800625,0.000624999999999999
934.85075,0.00075
934.900375,0.000375
934.951125,0.001124999999999999
935.000375,0.000375
935.050375,0.000375
935.10075,0.00075
935.150375,0.000375
935.201375,0.001374999999999999
935.250375,0.000375
935.30075,0.00075
935.350375,0.000375
935.400375,0.000375
935.45075,0.00075
935.501125,0.001124999999999999
935.550375,0.000375
935.600625,0.000624999999999999
935.650375,0.000375
935.70075,0.00075
935.750375,0.000375
935.800375,0.000375
935.850375,0.000375
935.900375,0.000375
935.950375,0.000375
936.001,0.001
936.050375,0.000375
936.10075,0.00075
936.150375,0.000375
936.200375,0.000375
936.250375,0.000375
936.300375,0.000375
936.350375,0.000375
936.400625,0.000624999999999999
936.45075,0.00075
936.500375,0.000375
936.550375,0.000375
936.600375,0.000375
936.65075,0.00075
936.70075,0.00075
936.750375,0.000375
936.800625,0.000624999999999999
936.850375,0.000375
936.900375,0.000375
936.950375,0.000375
937.00075,0.00075
937.050375,0.000375
937.100375,0.000375
937.15075,0.00075
937.201,0.001
937.250375,0.000375
937.300375,0.000375
937.35075,0.00075
937.40075,0.00075
937.450375,0.000375
937.500375,0.000375
937.550375,0.000375
937.600625,0.000624999999999999
937.65075,0.00075
937.70075,0.00075
937.750375,0.000375
937.800375,0.000375
937.850375,0.000375
937.90075,0.00075
937.950375,0.000375
938.001375,0.001374999999999999
938.050375,0.000375
938.10075,0.00075
938.150375,0.000375
938.200375,0.000375
938.250375,0.000375
938.300375,0.000375
938.351125,0.001124999999999999
938.400625,0.000624999999999999
938.450375,0.000375
938.50075,0.00075
938.550375,0.000375
938.600375,0.000375
938.650375,0.000375
938.700375,0.000375
938.750375,0.000375
938.801,0.001
938.850375,0.000375
938.900375,0.000375
938.95075,0.00075
939.00075,0.00075
939.050375,0.000375
939.100375,0.000375
939.150375,0.000375
939.200625,0.000624999999999999
939.250375,0.000375
939.30075,0.00075
939.350375,0.000375
939.400375,0.000375
939.450375,0.000375
939.50075,0.00075
939.550375,0.000375
939.601,0.001
939.650375,0.000375
939.700375,0.000375
939.75075,0.00075
939.80075,0.00075
939.850375,0.000375
939.90075,0.00075
939.950375,0.000375
940.000625,0.000624999999999999
940.050375,0.000375
940.100375,0.000375
940.150375,0.000375
940.200375,0.000375
940.25075,0.00075
940.30075,0.00075
940.350375,0.000375
940.400625,0.000624999999999999
940.450375,0.000375
940.500375,0.000375
940.550375,0.000375
940.600375,0.000375
940.650375,0.000375
940.700375,0.000375
940.750375,0.000375
940.800625,0.000624999999999999
940.850375,0.000375
940.900375,0.000375
940.950375,0.000375
941.000375,0.000375
941.050375,0.000375
941.100375,0.000375
941.15075,0.00075
941.200625,0.000624999999999999
941.250375,0.000375
941.30075,0.00075
941.350375,0.000375
941.400375,0.000375
941.45075,0.00075
941.50075,0.00075
941.550375,0.000375
941.601,0.001
941.65075,0.00075
941.700375,0.000375
941.750375,0.000375
941.80075,0.00075
941.850375,0.000375
941.90075,0.00075
941.950375,0.000375
942.000625,0.000624999999999999
942.05075,0.00075
942.100375,0.000375
942.150375,0.000375
942.200375,0.000375
942.250375,0.000375
942.300375,0.000375
942.350375,0.000375
942.401,0.001
942.450375,0.000375
942.50075,0.00075
942.550375,0.000375
942.60075,0.00075
942.650375,0.000375
942.700375,0.000375
942.750375,0.000375
942.800625,0.000624999999999999
942.85075,0.00075
942.90075,0.00075
942.950375,0.000375
943.000375,0.000375
943.05075,0.00075
943.10075,0.00075
943.150375,0.000375
943.200625,0.000624999999999999
943.250375,0.000375
943.30075,0.00075
943.350375,0.000375
943.40075,0.00075
943.450375,0.000375
943.50075,0.00075
943.550375,0.000375
943.601,0.001
943.650375,0.000375
943.700375,0.000375
943.750375,0.000375
943.800375,0.000375
943.850375,0.000375
943.901125,0.001124999999999999
943.9505,0.0005
944.000625,0.000624999999999999
944.05075,0.00075
944.100375,0.000375
944.151125,0.001124999999999999
944.20075,0.00075
944.250375,0.000375
944.30075,0.00075
944.350375,0.000375
944.400625,0.000624999999999999
944.45075,0.00075
944.50075,0.00075
944.550375,0.000375
944.600375,0.000375
944.650375,0.000375
944.70075,0.00075
944.750375,0.000375
944.801,0.001
944.850375,0.000375
944.90075,0.00075
944.950375,0.000375
945.00075,0.00075
945.050375,0.000375
945.10075,0.00075
945.150375,0.000375
945.200625,0.000624999999999999
945.250375,0.000375
945.300375,0.000375
945.350375,0.000375
945.400375,0.000375
945.450375,0.000375
945.50075,0.00075
945.550375,0.000375
945.600625,0.000624999999999999
945.650375,0.000375
945.700375,0.000375
945.750375,0.000375
945.800375,0.000375
945.850375,0.000375
945.90075,0.00075
945.950375,0.000375
946.000625,0.000624999999999999
946.05075,0.00075
946.100375,0.000375
946.150375,0.000375
946.200375,0.000375
946.250375,0.000375
946.300375,0.000375
946.350375,0.000375
946.400625,0.000624999999999999
946.450375,0.000375
946.500375,0.000375
946.55075,0.00075
946.60075,0.00075
946.650375,0.000375
946.700375,0.000375
946.750375,0.000375
946.800625,0.000624999999999999
946.850375,0.000375
946.90075,0.00075
946.950375,0.000375
947.000375,0.000375
947.050375,0.000375
947.10075,0.00075
947.150375,0.000375
947.200625,0.000624999999999999
947.2505,0.0005
947.301125,0.001124999999999999
947.350375,0.000375
947.40075,0.00075
947.450375,0.000375
947.500375,0.000375
947.55075,0.00075
947.600625,0.000624999999999999
947.650375,0.000375
947.70075,0.00075
947.750375,0.000375
947.80075,0.00075
947.850375,0.000375
947.900375,0.000375
947.950375,0.000375
948.001,0.001
948.050375,0.000375
948.100375,0.000375
948.150375,0.000375
948.200375,0.000375
948.250375,0.000375
948.300375,0.000375
948.350375,0.000375
948.400625,0.000624999999999999
948.450375,0.000375
948.500375,0.000375
948.550375,0.000375
948.600375,0.000375
948.650375,0.000375
948.70075,0.00075
948.750375,0.000375
948.800625,0.000624999999999999
948.850375,0.000375
948.900375,0.000375
948.950375,0.000375
949.000375,0.000375
949.050375,0.000375
949.100375,0.000375
949.150375,0.000375
949.201,0.001
949.250375,0.000375
949.300375,0.000375
949.351125,0.001124999999999999
949.400375,0.000375
949.450375,0.000375
949.50075,0.00075
949.550375,0.000375
949.600625,0.000624999999999999
949.650375,0.000375
949.70075,0.00075
949.750375,0.000375
949.80075,0.00075
949.850375,0.000375
949.90075,0.00075
949.950375,0.000375
950.000625,0.000624999999999999
950.051125,0.001124999999999999
950.10075,0.00075
950.150375,0.000375
950.200375,0.000375
950.250375,0.000375
950.30075,0.00075
950.350375,0.000375
950.400625,0.000624999999999999
950.45075,0.00075
950.50075,0.00075
950.550375,0.000375
950.600375,0.000375
950.650375,0.000375
950.700375,0.000375
950.750375,0.000375
950.800625,0.000624999999999999
950.851125,0.001124999999999999
950.900375,0.000375
950.950375,0.000375
951.00075,0.00075
951.050375,0.000375
951.100375,0.000375
951.15075,0.00075
951.200625,0.000624999999999999
951.250375,0.000375
951.300375,0.000375
951.350375,0.000375
951.400375,0.000375
951.450375,0.000375
951.500375,0.000375
951.550375,0.000375
951.600625,0.000624999999999999
951.650375,0.000375
951.700375,0.000375
951.750375,0.000375
951.800375,0.000375
951.850375,0.000375
951.900375,0.000375
951.950375,0.000375
952.001,0.001
952.050375,0.000375
952.100375,0.000375
952.150375,0.000375
952.200375,0.000375
952.250375,0.000375
952.300375,0.000375
952.35075,0.00075
952.401,0.001
952.450375,0.000375
952.500375,0.000375
952.551125,0.001124999999999999
952.601125,0.001124999999999999
952.650375,0.000375
952.70075,0.00075
952.750375,0.000375
952.801,0.001
952.850375,0.000375
952.900375,0.000375
952.95075,0.00075
953.000375,0.000375
953.051125,0.001124999999999999
953.10075,0.00075
953.150375,0.000375
953.200625,0.000624999999999999
953.250375,0.000375
953.30075,0.00075
953.350375,0.000375
953.400375,0.000375
953.450375,0.000375
953.50075,0.00075
953.550375,0.000375
953.600625,0.000624999999999999
953.650375,0.000375
953.70075,0.00075
953.750375,0.000375
953.800375,0.000375
953.85075,0.00075
953.900375,0.000375
953.950375,0.000375
954.000625,0.000624999999999999
954.050375,0.000375
954.10075,0.00075
954.150375,0.000375
954.200375,0.000375
954.25075,0.00075
954.300375,0.000375
954.351125,0.001124999999999999
954.400625,0.000624999999999999
954.450375,0.000375
954.50075,0.00075
954.550375,0.000375
954.60075,0.00075
954.650375,0.000375
954.700375,0.000375
954.750375,0.000375
954.800625,0.000624999999999999
954.850375,0.000375
954.90075,0.00075
954.950375,0.000375
955.000375,0.000375
955.05075,0.00075
955.100375,0.000375
955.150375,0.000375
955.201,0.001
955.250375,0.000375
955.300375,0.000375
955.351125,0.001124999999999999
955.40075,0.00075
955.450375,0.000375
955.500375,0.000375
955.550375,0.000375
955.601375,0.001374999999999999
955.650375,0.000375
955.700375,0.000375
955.75075,0.00075
955.800375,0.000375
955.850375,0.000375
955.900375,0.000375
955.950375,0.000375
956.001,0.001
956.050375,0.000375
956.10075,0.00075
956.150375,0.000375
956.20075,0.00075
956.250375,0.000375
956.30075,0.00075
956.350375,0.000375
956.401,0.001
956.450375,0.000375
956.500375,0.000375
956.550375,0.000375
956.600375,0.000375
956.650375,0.000375
956.70075,0.00075
956.750375,0.000375
956.800625,0.000624999999999999
956.850375,0.000375
956.900375,0.000375
956.950375,0.000375
957.000375,0.000375
957.050375,0.000375
957.100375,0.000375
957.150375,0.000375
957.200625,0.000624999999999999
957.250375,0.000375
957.300375,0.000375
957.350375,0.000375
957.400375,0.000375
957.450375,0.000375
957.500375,0.000375
957.550375,0.000375
957.601,0.001
957.650375,0.000375
