"rcvdSinrDl:vector MainTest.ue[0].cellularNic.nrChannelModel[0] ($numUEs=3, #0 - UDPDownlink-0-20240718-10:23:11-9555)",
209.2004375,24.34821247658899765
209.2501875,19.77398197629999991
209.3001875,19.3749909406599982
209.3501875,22.55922006686999727
209.4001875,20.33273147656699813
209.4501875,25.03639236876699657
209.5001875,20.93840384597599772
209.5005625,24.50790421161799765
209.5501875,23.74297183273599632
209.6004375,23.95649514250399637
209.6501875,24.38793438666599642
209.7001875,19.18971030028699682
209.7501875,17.97218011810399922
209.7505625,21.4782292095099975
209.8001875,22.63254405976400097
209.8501875,24.5685125239829957
209.9001875,21.41801568216799712
209.9501875,24.19012012970399882
210.0004375,18.92713277525099603
210.0501875,17.50317580510800032
210.0505625,21.49250411165699852
210.1001875,18.23183395321100157
210.1005625,20.52090049510299956
210.1501875,23.77151553859300027
210.2001875,21.46280621713499663
210.2501875,15.35042126345799921
210.2505625,21.50203090900799901
210.3001875,20.91501174990699491
210.3501875,24.47898213393600022
210.4004375,24.7059778570159948
210.4501875,18.97857615884999652
210.5001875,26.37496989006699962
210.5501875,25.75663681673400155
210.6001875,18.3247035942499962
210.6005625,26.2424095649319965
210.6501875,23.79535808572099837
210.7001875,18.3123640085250016
210.7501875,19.16906102733499743
210.8004375,26.2557591638439972
210.8501875,16.25507268924599907
210.8505625,21.53066039505999633
210.9001875,21.48070767028699626
210.9501875,18.45593166692199808
210.9505625,21.53543915400499733
211.0001875,15.44075861563099745
211.0005625,19.4186280770429959
211.0501875,22.34083483518299562
211.1001875,19.73774041210599956
211.1501875,15.6138692396469984
211.2004375,23.9273643438209972
211.2501875,15.11698316867800068
211.3001875,17.54028921008999468
211.3501875,22.90315225803599463
211.4001875,22.56937682438499581
211.4501875,16.83458935272799545
211.5001875,14.07297598286799805
211.5501875,20.55515057302699937
211.5505625,20.09052075318599852
211.5509375,20.09052075318599852
211.6004375,24.83385365177799987
211.6501875,21.53520297514199902
211.7001875,17.50619998665600001
211.7501875,17.44363919249399678
211.8001875,17.86053507132699983
211.8501875,21.34461409741999908
211.9001875,17.07462896074400043
211.9501875,19.54197899666100106
212.0004375,19.67043220761299682
212.0501875,13.72807311424899975
212.0505625,20.11450737370599731
212.1001875,20.56392681415699987
212.1501875,20.74915537567800065
212.2001875,19.33534046719199743
212.2005625,22.56095321905699781
212.2501875,22.39836558372400066
212.3001875,17.81389894210399657
212.3501875,20.82685037637399707
212.4004375,19.04786558196099825
212.4501875,22.04455386586700165
212.5001875,20.187261495302998
212.5005625,21.27530900182199495
212.5501875,22.41279491934599825
212.6001875,22.16419944982600031
212.6501875,18.05931845426899676
212.6505625,20.14335981448000003
212.7001875,19.50167313661499682
212.7005625,18.64910272635799507
212.7501875,22.42242489344300072
212.8004375,16.34794528542299468
212.8501875,20.9821713331249952
212.9001875,15.13962964299399863
212.9005625,12.82154587680399865
212.9501875,22.43206321794900038
213.0001875,21.71210546604199712
213.0501875,18.84492500929599847
213.0505625,20.16263646710400072
213.1001875,19.18148974359800001
213.1501875,17.05524081997700131
213.1505625,20.16746085829299766
213.2004375,23.00650492645199553
213.2501875,17.72884959672499853
213.2505625,20.17228734431400022
213.3001875,24.9261738592909977
213.3501875,22.4582218036299962
213.4001875,22.200193701647997
213.4501875,17.97269695910799918
213.5001875,22.24478316297199843
213.5501875,19.98286068025399933
213.6004375,15.65274546936099746
213.6008125,23.42899362983099815
213.6501875,22.46586332202500093
213.7001875,21.31919772042299845
213.7501875,24.47243061531799657
213.8001875,23.30131685590699662
213.8501875,22.81238394123300126
213.9001875,24.44888688792499912
213.9501875,15.4507599360000007
213.9505625,21.42454737003199472
214.0004375,22.90680920394499501
214.0501875,24.3294629203940004
214.1001875,15.13156763853999815
214.1005625,19.52903944288599541
214.1501875,23.70848515057500082
214.2001875,20.05484198470099946
214.2501875,17.85331717169099615
214.2505625,21.43908363601399706
214.3001875,22.51005027978099793
214.3501875,18.85019428044800087
214.4004375,20.81968462957699721
214.4501875,22.94699619713699682
214.5001875,21.96072720946899883
214.5501875,19.6184690899849982
214.6001875,16.61652823454199527
214.6005625,21.56737216579999472
214.6501875,23.73274399031100032
214.7001875,22.53295044814999658
214.7005625,21.23400397281400121
214.7501875,23.7376021177139974
214.8004375,23.44195118915499862
214.8501875,24.01609984186899985
214.9001875,25.338096041109999
214.9501875,18.38945530503499976
214.9505625,21.47307569774000053
215.0001875,11.67429077868600012
215.0005625,18.03686903929200003
215.0501875,23.75218925209500032
215.1001875,20.0534085817060016
215.1005625,19.93391746070499687
215.1501875,23.75705588712399662
215.2004375,21.70878437816499932
215.2501875,24.3341288950139968
215.3001875,23.14723466021499822
215.3501875,20.04312410148299501
215.4001875,18.5332954186360012
215.4501875,21.90142547647599962
215.5001875,24.70138860476099995
215.5501875,15.10458710753499993
215.5505625,21.50229471231699556
215.6004375,18.97245437678299843
215.6008125,21.29302115492799877
215.6011875,21.50717202371299657
215.6501875,23.78142107272699937
215.7001875,18.38331342926599626
215.7501875,18.58645062824899688
215.8001875,21.04650158431000043
215.8005625,17.73129041798699737
215.8501875,23.7911821200199966
215.9001875,15.7559111138609999
215.9005625,19.69016761890900106
215.9501875,23.79606585966600097
216.0004375,12.72320657779999913
216.0008125,16.87968420499500147
216.0501875,23.80095174581399665
216.1001875,22.02261626716099832
216.1501875,21.06132127314700135
216.2001875,23.67873831954499752
216.2501875,23.6106730415420002
216.3001875,22.01605514709000025
216.3501875,18.94396483548799628
216.3505625,21.54137325307599571
216.4004375,17.29825915522300043
216.4008125,16.51925744821399882
216.4501875,23.82051679307699737
216.5001875,21.94239398611699691
216.5501875,19.48497740305799645
216.5505625,21.55116439098100035
216.6001875,20.31501263879799512
216.6501875,21.53341367815399812
216.7001875,18.60280546105899895
216.7005625,19.65047288068599578
216.7501875,22.68163049224499863
216.8004375,21.62965507927199828
216.8501875,19.82637790171200003
216.9001875,19.5871024324260005
216.9501875,19.35745800648799522
217.0001875,21.70025562923999718
217.0501875,21.89881296756900032
217.1001875,20.01606197339899746
217.1501875,24.92941912297299452
217.2004375,16.87610685659199553
217.2501875,19.24367711502699753
217.2505625,20.43191872779399878
217.2509375,20.43191872779399878
217.3001875,23.45521581939500057
217.3501875,17.32791004274400128
217.4001875,22.96458291498800001
217.4501875,20.66350997261199745
217.5001875,17.82332859465699918
217.5501875,13.71106095584199731
217.5505625,20.4466671369900012
217.6004375,22.57786279202199601
217.6501875,16.37505316810700145
217.6505625,20.45158762460899731
217.7001875,18.38361338557000116
217.7501875,21.92212709521799487
217.8001875,19.55953381290299825
217.8005625,20.24717364826700096
217.8501875,22.73568418720800101
217.9001875,20.31772283751799782
217.9501875,13.75116612102499751
217.9505625,20.46636216801000066
217.9509375,20.46636216801000066
218.0004375,16.85563960515599996
218.0501875,21.66420618397199852
218.1001875,18.01268063428099701
218.1005625,18.3726798295199955
218.1501875,22.75047183234099883
218.2001875,17.49331266233799902
218.2005625,22.69626571159899688
218.2501875,22.75540542170600126
218.3001875,22.77214215602199933
218.3501875,19.77078743977399706
218.4004375,21.67454140034699597
218.4501875,20.20844936039799926
218.5001875,19.77769380351899988
218.5501875,18.82355297435199751
218.6001875,23.03042885910199533
218.6501875,17.98955237769799701
218.6505625,20.50091265339099768
218.7001875,21.64930368719900137
218.7501875,19.18494089346999932
218.8004375,18.21525728337099527
218.8501875,20.57655734321999565
218.9001875,16.19746464198500031
218.9005625,17.96997359829799727
218.9501875,22.79000198674399503
219.0001875,20.23224578098799488
219.0501875,17.68991986471199587
219.0505625,20.5207041045850004
219.0509375,20.5207041045850004
219.1001875,15.07667195216300008
219.1005625,15.2157894233240007
219.1501875,22.7999065264150004
219.2004375,15.06520844350499991
219.2008125,25.7848690374289972
219.2501875,22.80486210715299925
219.3001875,19.28154438512800077
219.3501875,23.0750891870900005
219.4001875,15.45634592502899801
219.4005625,25.09935512220199875
219.4501875,22.04557976476599626
219.5001875,21.51052979607399597
219.5501875,19.69571844026300047
219.6004375,17.07891413376399462
219.6008125,18.31911254762700018
219.6501875,22.05550641310900053
219.7001875,21.45092530041299728
219.7501875,22.06863495973999527
219.8001875,14.80568117399099741
219.8005625,12.28082509878099765
219.8501875,22.06544193247299993
219.9001875,15.64071792220000028
219.9005625,17.75212353256699762
219.9501875,22.07041302372499551
220.0004375,12.60465834037099947
220.0008125,23.06318879903299987
220.0501875,22.07538633866399626
220.1001875,20.40623866926799926
220.1501875,14.83274985016399932
220.2001875,18.4012157823629962
220.2501875,23.80811720935799502
220.3001875,16.84620347887599926
220.3501875,20.76226965019699822
220.4004375,16.12796078282899965
220.4501875,19.51373520290700003
220.5001875,18.59105186735699526
220.5005625,22.00170558770599875
220.5501875,22.10028633812299852
220.6001875,20.12070280451099783
220.6501875,24.54137914709999525
220.7001875,19.78491335586699753
220.7501875,22.33234611230299995
220.8004375,23.77567870113499982
220.8501875,20.32933699156500032
220.9001875,16.29777982206599766
220.9005625,16.30933096695999746
220.9009375,19.84599751793999891
220.9501875,22.12024656695399468
221.0001875,20.10237217092799957
221.0501875,18.79061108010299813
221.0505625,19.85099317920899858
221.1001875,19.95217342899099571
221.1501875,23.06179013432599577
221.2004375,24.3331333248180001
221.2501875,22.36465437304600093
221.3001875,18.08691708569799766
221.3501875,16.92968755034299726
221.3505625,19.86599364489899946
221.4001875,14.31572821755399966
221.4005625,15.72141866313799946
221.4501875,22.14524734981799971
221.5001875,21.45595040189299843
221.5501875,18.92143932557500102
221.6004375,18.92384327464699815
221.6501875,13.4893322964199988
221.6505625,19.88101437574299971
221.7001875,15.94870077046200047
221.7005625,17.34991185098800053
221.7501875,22.16027484783799645
221.8001875,18.27462408102400097
221.8501875,17.63704051909400043
221.9001875,18.57603226128399846
221.9501875,19.63359707464499585
221.9505625,19.8960554263509976
222.0004375,20.16252315074299863
222.0501875,21.672957175451998
222.1001875,18.21607389587699535
222.1005625,18.76271177571999962
222.1501875,22.18034315826099595
222.2001875,8.345315098763400355
222.2005625,10.66146284316599941
222.2501875,17.27161330535499666
222.3001875,9.6833143167216988
222.3005625,14.61734252715399756
222.3501875,17.27663831761800132
222.4004375,14.21639031561399941
222.4501875,12.50311163499199901
222.4505625,11.68538935347499922
222.4509375,11.68538935347499922
222.5001875,9.219224339643098135
222.5501875,13.10664949677499885
222.6001875,15.02955311337699833
222.6501875,11.02995253850199826
222.6505625,11.69545074620599927
222.7001875,9.007290255991300355
222.7005625,12.59253349737599943
222.7501875,17.29676110718200016
222.8004375,11.50317579813300025
222.8501875,7.73729779928089909
222.8505625,11.70552125154899765
222.9001875,12.6592142005479999
222.9005625,12.9016369199460001
222.9501875,17.30683617500000075
223.0001875,6.38807830714450018
223.0005625,12.98692271937400016
223.0501875,17.31187713436899847
223.1001875,10.62579115844799911
223.1005625,15.44847773776599803
223.1501875,17.31692038012899806
223.2004375,7.70243073160430033
223.2008125,11.83450200191899876
223.2011875,11.72568966593799895
223.2501875,17.32196591434599493
223.3001875,12.86555269150699837
223.3005625,14.21195956314499747
223.3501875,17.3270137390899989
223.4001875,11.77414873148699918
223.4005625,9.98318690909989922
223.4501875,17.33206385643299535
223.5001875,13.91216289062899841
223.5501875,13.87545255832199935
223.6004375,15.30386202076200056
223.6501875,12.34557810321700082
223.6505625,11.7458947288100006
223.6509375,11.7458947288100006
223.7001875,10.44119032182799953
223.7005625,12.44083036496499867
223.7009375,11.7509517364099984
223.7501875,14.56306298101699775
223.8001875,12.0952610361070007
223.8005625,13.04847324258100012
223.8501875,17.35228729333400103
223.9001875,9.35178709125199954
223.9005625,9.161542302508699685
223.9501875,17.35734890485100118
224.0004375,12.68111428591999962
224.0501875,12.88417877610399736
224.0505625,11.76613657305099986
224.1001875,6.59945872894759941
224.1005625,6.844994635129600235
224.1009375,11.77120279684099907
224.1501875,17.36747904525000045
224.2001875,13.48316474433799777
224.2501875,12.24335042029499826
224.2505625,11.77627132990899733
224.3001875,11.32383380366199782
224.3501875,13.86048373773000001
224.4004375,7.749893525255599125
224.4008125,14.50177966785500053
224.4501875,17.38269158067599556
224.5001875,13.42623787081199888
224.5005625,12.08503779124599825
224.5501875,17.38776705417199501
224.6001875,10.78666810090999914
224.6005625,7.8209728183785003
224.6501875,17.392844845351
224.7001875,7.56367005384409903
224.7005625,7.269811165693399215
224.7501875,17.39792495632399743
224.8004375,10.83923835844599988
224.8501875,9.86920040868999844
224.8505625,11.80673114079299772
224.9001875,9.32629043313589886
224.9005625,13.60154253881299976
224.9501875,17.40809214609900116
225.0001875,14.82824724581399772
225.0005625,19.93267258941200018
225.0501875,22.39053814560799782
225.1001875,18.35911615250400065
225.1501875,18.30645036491299741
225.2004375,19.38084299813299785
225.2501875,16.88526729085700133
225.2505625,18.53596176734500025
225.2509375,18.53596176734500025
225.3001875,10.91174231709299742
225.3005625,15.35957975652499735
225.3501875,22.40581337275399668
225.4001875,16.15047574389100043
225.4501875,13.4937500202539979
225.4505625,18.54615225034299891
225.4509375,18.54615225034299891
225.5001875,13.42285376042099891
225.5005625,18.04386434882999871
225.5501875,22.41600852715699678
225.6004375,15.83960283974800013
225.6008125,17.76108981111699585
225.6501875,22.42110961164500071
225.7001875,19.33968321080399726
225.7501875,21.00663846415499582
225.8001875,17.72078053916600016
225.8501875,17.85599792379899488
225.8505625,18.56656127465900133
225.9001875,12.44094954338400068
225.9005625,11.58083374221099853
225.9501875,22.43642691992399551
226.0004375,18.3989836749329995
226.0501875,19.12488326778599647
226.1001875,19.97375651963899647
226.1501875,19.46263992789099712
226.2001875,21.08253198257200001
226.2501875,15.55911882042999743
226.2505625,18.58700782424299538
226.3001875,19.98138639329700075
226.3501875,12.89241460033399982
226.3505625,18.59212534107799535
226.4004375,20.29543343142699988
226.4501875,21.83892175028199737
226.4505625,18.59724521400200096
226.5001875,22.61180743213499503
226.5501875,19.50094344316699585
226.6001875,20.41521676039599946
226.6501875,19.28763397026899887
226.7001875,18.45304236792999571
226.7501875,12.9953563293929974
226.7505625,18.61261899092999522
226.8004375,11.75669018665399785
226.8008125,17.62760186649200015
226.8501875,22.48250584107800152
226.9001875,18.8493529285359997
226.9501875,19.21697780919500066
227.0001875,22.0748004020049961
227.0501875,15.24924097953799766
227.0505625,18.62801405063800066
227.1001875,7.64468214407559895
227.1005625,9.11218043037609955
227.1501875,22.49790800809099516
227.2004375,15.89463059735999901
227.2008125,12.79280964206299837
227.2501875,22.50304680777799852
227.3001875,20.60001889276099968
227.3501875,8.244186804723398125
227.3505625,18.64343045188400075
227.3509375,18.64343045188400075
227.4001875,19.57798755511500125
227.4501875,20.61305703033999483
227.5001875,16.01485478139299791
227.5005625,21.41070066280699526
227.5501875,22.51847746947999688
227.6004375,22.9651104206749962
227.6501875,22.36993110057499468
227.7001875,11.2313265646310007
227.7005625,20.28000952936099558
227.7501875,22.5287764847349975
227.8001875,12.12297502877200012
227.8005625,14.27777601392299895
227.8501875,21.18250428744299531
227.9001875,18.94285307851500015
227.9501875,20.16507754797400047
228.0004375,19.66517980172499582
228.0501875,22.17871644991100043
228.1001875,15.42041367489699858
228.1005625,17.03378435872699718
228.1501875,21.1979778885689995
228.2001875,16.04727901856299603
228.2501875,19.10565404198099762
228.3001875,17.08565552929499626
228.3005625,22.4655328861339995
228.3501875,21.2083055962219972
228.4004375,16.88763257762299468
228.4501875,20.22231848217199962
228.5001875,11.95439368452099766
228.5005625,19.71915681157499722
228.5501875,21.21864290341599706
228.6001875,20.6103702326579991
228.6501875,17.04460140377899785
228.6505625,18.9495661133829997
228.7001875,21.91167550459999796
228.7501875,16.39671233581099578
228.7505625,18.95474077892200165
228.8004375,20.19449817619499746
228.8501875,20.97440619303500128
228.9001875,23.38239464288000127
228.9501875,21.43952698198399522
229.0001875,18.93454376238899775
229.0005625,18.79707007059499793
229.0501875,21.24452828622899852
229.1001875,21.06091447230999581
229.1501875,21.76225728971099463
229.2004375,12.86921198309000043
229.2008125,12.65696493175000011
229.2501875,21.25489933219899533
229.3001875,18.51504004971700103
229.3501875,15.86338262544800053
229.3505625,18.98583943503199827
229.4001875,19.98992263649800088
229.4501875,20.02037334463300047
229.5001875,13.87336999052599745
229.5501875,19.96791684707899597
229.6004375,11.94043037882000031
229.6008125,19.18909616362400065
229.6501875,21.27567048203999878
229.7001875,19.80049171463100058
229.7501875,16.29939557368999907
229.8001875,21.88743605120500027
229.8501875,18.2102402971739962
229.9001875,16.88098629343599547
229.9005625,23.6845219040869991
229.9501875,20.99549457985600035
230.0004375,19.10509201123199566
230.0501875,21.16911994693199965
230.1001875,20.63915374838699525
230.1501875,20.26555859305799593
230.2001875,20.80430770263900078
230.2501875,16.65627723202999982
230.3001875,18.96212539556400137
230.3501875,20.5244169286599955
230.4004375,11.91714603189399918
230.4008125,15.79887323949600025
230.4501875,21.31732951932499978
230.5001875,22.81180248425799551
230.5501875,22.39555155815099846
230.6001875,17.87543865241200072
230.6005625,17.95571872732499932
230.6009375,20.9421241778309976
230.6501875,23.21637322684500037
230.7001875,23.46294077639999632
230.7501875,16.64651491598299765
230.8004375,17.33997866193699616
230.8008125,25.02015999940599745
230.8501875,23.22682221958599757
230.9001875,21.45705127928499672
230.9501875,17.17982160516499585
231.0001875,16.48204642382399493
231.0005625,19.856268696557997
231.0501875,23.2372810377729947
231.1001875,23.4117042993919994
231.1501875,16.66772037961199965
231.1505625,20.96826508814800141
231.2004375,16.8099206461089991
231.2501875,22.1482805469789951
231.3001875,19.0650708952739975
231.3501875,16.41739354639799581
231.3505625,20.978738679046998
231.4001875,21.00222321071999681
231.4501875,14.27713776757200031
231.4505625,20.98397917517999635
231.5001875,15.51954500101500038
231.5005625,18.48918652134599931
231.5501875,23.26347119053699675
231.6004375,14.27971198415599823
231.6008125,21.21890012047299471
231.6501875,23.26871662941000087
231.7001875,24.76171520638399662
231.7501875,16.58978186534499595
231.7505625,20.99971549412299503
231.8001875,23.30356970690699815
231.8501875,22.22185057990100171
231.9001875,22.09478570522799847
231.9501875,24.82391711498900115
232.0004375,15.96084056899299946
232.0008125,21.77836053833799913
232.0501875,23.28972315670599602
232.1001875,21.43556113846599933
232.1501875,13.72359371410700031
232.1505625,21.02073194412299976
232.2001875,21.49637299153199866
232.2501875,13.9261150356399987
232.2505625,21.02599226706799832
232.3001875,24.73361042938199707
232.3501875,19.26242176139499652
232.3505625,21.0312550788720002
232.3509375,21.0312550788720002
232.4004375,17.66004978191899962
232.4008125,14.56413002715299847
232.4501875,23.31076943089399825
232.5001875,19.74123993674000127
232.5005625,18.2885252840530014
232.5501875,23.31603722745499837
232.5505625,21.04178817844099562
232.6001875,21.97847831908299547
232.6501875,21.07944929906799547
232.7001875,18.87998968634699532
232.7501875,24.52601768690499985
232.8004375,21.41506513121500171
232.8501875,18.19189814473699578
232.9001875,18.07847410939800165
232.9005625,24.40371990399899705
232.9501875,23.3371333963290012
233.0001875,21.60084898337800033
233.0501875,21.663194927069
233.0505625,21.06816464699599571
233.1001875,23.90417705335499925
233.1501875,17.38767843283999775
233.1505625,21.0734474543929976
233.2004375,18.33330344547400152
233.2501875,18.07985449202499945
233.2505625,21.07873277187999852
233.3001875,23.21591394072000002
233.3501875,19.41229308863099581
233.3505625,21.08402060183200166
233.4001875,9.63298907406409906
233.4005625,4.276197578625700032
233.4501875,13.6116650996860002
233.5001875,10.20294667344099788
233.5005625,7.66615685048929938
233.5501875,13.6169579617099998
233.6004375,8.931420452853398435
233.6501875,9.78667098143419875
233.7001875,9.366933883131999
233.7005625,11.03465318549699954
233.7501875,13.62755124698799841
233.7505625,8.17189915811509945
233.8001875,12.63048893426299907
233.8501875,9.22538963722399782
233.8505625,8.177199586149697535
233.9001875,3.510839709695400032
233.9005625,8.144358529109098265
233.9009375,8.182502540975200105
233.9501875,13.63815462984799957
234.0004375,11.89290936299899921
234.0501875,5.94238359485330035
234.0505625,8.18780802499090041
234.1001875,6.93110929464799949
234.1005625,6.365852149503099935
234.1501875,13.64876812947199975
234.2001875,8.565102774059099005
234.2005625,10.23755717023599838
234.2501875,13.65407867907999766
234.3001875,10.66914478786100059
234.3501875,8.24833424320669903
234.4004375,6.199035260151699565
234.4008125,10.57474639116599841
234.4501875,13.66470738993599805
234.5001875,8.2356605677722001
234.5005625,12.57408815472599878
234.5501875,13.67002555601299813
234.6001875,10.29808988415799926
234.6501875,11.41635449880400084
234.7001875,5.93508271293659991
234.7005625,8.12345419955479995
234.7009375,8.22501743269240035
234.7501875,13.68066952156499732
234.8004375,8.307925382807098885
234.8501875,5.704716558365699765
234.8505625,8.230343237017699175
234.9001875,11.16753421019500075
234.9005625,11.91026130444499736
234.9501875,13.6913236811539995
235.0001875,8.306568512877500825
235.0005625,9.027366748498600625
235.0501875,13.69665458979099875
235.1001875,3.685187046371900077
235.1005625,10.54554799172399978
235.1501875,13.7019880542369989
235.2004375,8.08026583463389866
235.2008125,9.46523693410739848
235.2501875,13.70732407693299843
235.3001875,9.81021607849890028
235.3005625,9.98209248584809922
235.3009375,8.25701057145069936
235.3013125,8.25701057145069936
235.3501875,13.71266266032299791
235.4001875,8.26256687674899834
235.4005625,6.171240291158399655
235.4501875,13.71800380685600013
235.5001875,8.21706560911970028
235.5501875,11.3457837315949987
235.5505625,8.267695430108698655
235.6004375,9.95912622409739963
235.6501875,11.41213207226499898
235.7001875,8.71924810390349944
235.7005625,10.32514575285300036
235.7501875,13.73404264983399863
235.8001875,9.43604342551000026
235.8005625,8.78798486304759759
235.8501875,13.73939407348099801
235.9001875,10.65935519886599887
235.9005625,0.822054348387089904
235.9501875,13.74474807256000016
236.0004375,10.84967130543299869
236.0501875,8.42123609648859881
236.0505625,8.29445256066779986
236.0509375,8.29445256066779986
236.1001875,11.62543959796699862
236.1005625,10.32750886191099934
236.1501875,13.75546380689499765
236.2001875,9.4946541541383986
236.2005625,9.41859813410689735
236.2501875,12.97123625189900048
236.2505625,13.70063558621900051
236.3001875,6.46653029532589938
236.3005625,7.397904814054999855
236.3501875,18.14472036926599681
236.4004375,12.60097319653699793
236.4008125,16.03848070492999506
236.4501875,18.15008728260999496
236.5001875,16.93156437087100125
236.5501875,15.983813452520998
236.6001875,14.55808468453700038
236.6501875,14.18460405946699858
236.7001875,15.88729390765999831
236.7501875,14.3737372193879977
236.8004375,13.02022060729600023
236.8008125,10.89904644356299806
236.8501875,18.17158086388300112
236.9001875,8.54926981231189838
236.9005625,11.4586964098689989
236.9501875,18.17696075365199696
237.0001875,10.7908199239889981
237.0005625,13.22519523462299766
237.0501875,18.18234324620599541
237.1001875,16.07216658852799891
237.1501875,14.43334983777999975
237.2004375,6.99462660456890004
237.2008125,12.34107856353099913
237.2501875,18.19311604969900025
237.3001875,14.23194836178799956
237.3501875,14.7728835293869984
237.4001875,10.71782412246599843
237.4005625,10.99102253528399937
237.4501875,18.20389929446999835
237.5001875,6.228651325862299935
237.5005625,9.59087608806460063
237.5501875,18.20929483863400116
237.6004375,11.75871058813699926
237.6501875,15.73497074603199757
237.7001875,10.57958447453799873
237.7005625,14.26130940891399836
237.7501875,18.22009378314899657
237.8001875,14.78385396210600071
237.8501875,13.99854671499699771
237.8505625,12.62922094015399917
237.8509375,12.62922094015399917
237.9001875,11.55463996832
237.9005625,12.31994991485099782
237.9501875,18.23090321946200012
238.0004375,9.1983966602183997
238.0008125,13.0146889519779982
238.0501875,18.23631187838800108
238.1001875,12.09212596963099878
238.1501875,11.84887883863099837
238.1505625,12.64544691947699913
238.2001875,11.11094146770599873
238.2005625,14.83596659516399891
238.2501875,18.24713709050099901
238.3001875,13.7587549335239991
238.3501875,16.09512240269999943
238.4004375,8.73140665629589914
238.4008125,12.51712212675899843
238.4501875,18.25797284530099766
238.5001875,13.49790021738099805
238.5501875,8.90673877376270081
238.5505625,12.66711843418999801
238.5509375,12.66711843418999801
238.6001875,6.96850971768749969
238.6005625,8.06828995761539855
238.6501875,18.26881916324399658
238.7001875,12.56388889802699888
238.7501875,13.94868950838399962
238.8004375,16.4551087493059995
238.8501875,12.10881366068599968
238.8505625,12.68339981644099972
238.9001875,15.9572722598639984
238.9501875,16.52108095996899801
239.0001875,17.57658391382499722
239.0501875,13.16693537677899778
239.0505625,13.65028223254799747
239.0509375,13.65028223254799747
239.1001875,14.96276056183499741
239.1501875,13.49677352383499945
239.2004375,11.01429440670899848
239.2008125,8.5091959386029998
239.2501875,16.55972851168800013
239.3001875,13.16122337351900025
239.3005625,16.88221629587099665
239.3501875,16.56517156784099847
239.4001875,11.63686101023499825
239.4005625,15.09784637694299996
239.4501875,16.57061728797899741
239.5001875,13.99487479827399735
239.5501875,17.78897464685499578
239.6004375,18.06908477392899916
239.6501875,15.14669329768599932
239.7001875,11.3714873529150004
239.7005625,11.25538327682500036
239.7501875,16.58697045828599665
239.8001875,12.81735787781899911
239.8501875,19.10511663996999932
239.9001875,12.68033033478399923
239.9005625,16.34188637099600066
239.9501875,16.5978859394509967
240.0004375,11.29153811393699765
240.0008125,12.28188608820299872
240.0501875,16.6033476981569947
240.1001875,12.11560703062599836
240.1005625,18.40347711108499587
240.1501875,16.60881213910199956
240.2001875,12.24716128848599791
240.2005625,18.42166298799699566
240.2501875,16.61427926491099775
240.3001875,9.60485160168899904
240.3005625,8.86704861438289879
240.3009375,13.7211809297889999
240.3501875,16.61974907820999897
240.4004375,10.94987795463599762
240.4008125,13.37987300320000012
240.4501875,16.62522158163000082
240.5001875,15.41065477177199831
240.5501875,12.38225019072399741
240.6001875,17.68248927731099932
240.6005625,13.23087213836999957
240.6501875,16.6361746693740002
240.7001875,13.31679150313300036
240.7005625,14.90714362005299868
240.7501875,16.64165525897999481
240.8004375,12.26237943793899981
240.8008125,15.5560925703449974
240.8501875,16.64713854926699803
240.9001875,17.4334236290790016
240.9501875,9.71914457946719775
240.9505625,13.75405639446699975
241.0001875,15.55279607229599741
241.0501875,15.4488675996419999
241.1001875,12.26118251625399931
241.1501875,14.68291863451099738
241.2004375,18.34204058367999571
241.2501875,15.80094972345800025
241.3001875,13.20806231788499823
241.3005625,13.3034694865980007
241.3501875,16.67459560383299782
241.4001875,13.93216502988099841
241.4005625,13.20165581516499737
241.4009375,13.78152700558199933
241.4501875,16.68009515400400028
241.5001875,14.35630631343699896
241.5005625,12.57892796778400062
241.5501875,19.38330552347599671
241.6004375,12.0994508487559997
241.6008125,14.44895342660599975
241.6501875,19.38881051495399526
241.7001875,12.57354623398600063
241.7501875,15.69352546533700016
241.7505625,13.79804198269799891
241.8001875,20.2696873470230016
241.8501875,18.47862587847999541
241.9001875,14.92833992018599781
241.9005625,22.26706295777499627
241.9501875,22.64243593466899533
242.0004375,15.71150127644400022
242.0501875,20.47273008598799741
242.1001875,18.1149407031949962
242.1501875,15.58545723065799741
242.2001875,17.73774831644099938
242.2501875,20.16818462833600015
242.3001875,14.93577688947899765
242.3005625,17.3230914325390017
242.3009375,18.79975845208399925
242.3501875,22.66451598331200038
242.4004375,18.66842023163799516
242.4501875,22.26610262935799503
242.5001875,16.04486694990499976
242.5005625,16.48086481514099681
242.5501875,22.67557245813599553
242.6001875,11.93238805834199918
242.6005625,17.55749277978199522
242.6501875,18.18823008679800062
242.7001875,13.8919006644029998
242.7005625,21.3388691916389987
242.7501875,22.68663992890099468
242.8004375,18.16846811609899952
242.8501875,17.07119447321500156
242.9001875,12.16215475298199775
242.9005625,18.05004686672899785
242.9501875,22.69771841739400025
243.0001875,18.49849084615599527
243.0501875,14.81970293710099888
243.1001875,18.60982469604599737
243.1501875,18.11113105204999832
243.1505625,18.84405041423499931
243.1509375,18.84405041423499931
243.2004375,16.08642114076599931
243.2008125,13.09930537504099841
243.2501875,22.71435685618499877
243.3001875,18.68864720943999902
243.3501875,14.01386116159699917
243.4001875,18.72910948887300001
243.4501875,13.36895642969700045
243.4505625,18.86070545350199971
243.4509375,18.86070545350199971
